523.538347339777,516.4129463581668,507.33474073377073,503.8125797414231,488.74114466852933,485.0335042034881,484.1506811037979,486.7498937523207,485.9097460694088,486.0270224307954,487.6891574004393,485.3643834424284,487.09844384704047,487.95645737842636,490.49750647819735,493.55940738418604,494.43091481858454,497.21192410769265,494.1702772858333,496.1658511622008,500.46907477106276,501.879808875322,499.2560423714591,500.7497434533066
349.6366458471048,329.564961320166,323.02005995096226,322.5262113276986,314.7604594677054,313.4237865281725,312.1521903709016,311.60927658909117,313.41266375674275,312.4793770012145,313.09648823846106,314.51129165933133,316.38039784383795,316.0259365223666,316.89769857786564,317.7512841782949,316.8802278294802,321.0529332098897,324.38877297332147,327.349798870032,326.6459934889881,329.1638447078715,327.4318529515616,329.18912576142117
247.54295380959852,244.99670348459563,244.1709870106176,239.57095615891876,242.41181609536923,237.61072419687423,242.4773444985311,241.74842027141287,243.22709970415698,242.1896406298876,237.96677494796646,239.16907283312244,240.5104093322068,240.77781071864814,243.37242751724784,242.84693227523266,245.0995497235227,244.4838134386441,245.3696291881788,246.24221287344545,247.1490653977903,248.01718685471798,249.42075112515104,249.75494613364302
189.7865403805221,188.20984010350628,188.44112943594425,183.70232861211642,182.92289393211482,183.48193564233742,184.16018356171983,183.66186448681373,183.59309589229574,182.75544851492,183.02550112670028,184.45433196426836,185.8939993212951,186.0272929059967,186.53691433173483,186.36901815374415,188.29293744140404,188.11317464412133,190.39093853590782,191.6974987880837,191.4850699418531,192.37476630184472,193.21871498495312,193.34334332122336
152.77407502050912,153.01378515386853,151.1968011760633,152.22907468928747,151.7770599101078,150.5003142298638,148.34146728557403,148.6546096194066,148.737617888239,149.35831050608908,150.63588098908295,151.71593599182427,150.95896801640055,151.6780560752349,151.98662347330273,153.1937521112033,154.60445999454075,153.6435296735956,155.75425463046335,155.82240143291492,156.50908398761936,156.75052623526514,158.27753518781108,158.31100015137307
120.72235722088837,121.02850458972968,119.78739856891897,120.23644311650888,119.9381529363387,119.45364619388738,119.16013068574478,119.34778072689741,118.95200749950774,119.46311132301189,120.79840908410753,120.4981867810765,121.63403980831926,123.22023832080066,122.76617106105108,123.33443978996645,123.42412594785358,123.95952800061886,124.84211982307819,124.55003450402899,125.39046793649453,126.6062339972455,127.30525961820051,127.16521794695878
104.25245186876651,104.23350198002099,103.65624263481,103.77950120876056,103.79400472729073,103.89192744482385,104.51195073292189,104.69650420452484,105.29169601725076,105.83998942301356,105.91599214852118,106.56468074511234,107.19809338810052,106.3104161109294,107.82922921600812,108.74716223281375,109.50946335813732,109.93820777553552,110.6385926474487,111.20135605557307,111.65606042405435,112.64963876742873,112.57049826412603,113.27345174048749
91.64475179185237,92.54775805245114,93.8835885245337,93.11636938097517,94.47057554683954,92.9274937942205,93.65966615968134,93.80248073192881,94.07632579644557,94.09164615339026,94.69889528744694,95.63983366749642,96.04265089490194,96.6266769330456,97.25062413467606,97.79427923389645,98.08388805105501,98.90764518742643,99.26360811478541,99.349320009465,100.01213312768357,100.95347228141478,101.73174625342557,101.4953288985717
74.84420959646177,75.59398616190654,76.35990276148246,75.88056062922786,76.30081747136316,76.78753645597804,76.65211494995472,77.23277173677553,78.03154052456925,78.79470978120948,79.13388531197462,79.5516702744423,80.13714084460246,80.35519018078874,81.24325971923247,81.93076148797317,81.83820240866781,83.14730736877708,83.07490649468869,83.8423614658329,84.07183490093546,84.80330836037,84.52424369891472,85.6831915894023
64.96687132652224,65.8169938721634,66.31730808317393,66.48522834935447,66.8173188652373,67.36192516844152,67.75339609546961,68.18458776927304,68.59496691722026,69.32559508033991,69.66989410874935,70.0703157371552,70.71953826574004,70.82227443850289,71.60847023948679,72.10166582810388,72.69933248789431,72.80118957074167,73.157018674336,73.74225268420118,74.37406521606096,74.43144069270397,74.69845249607137,75.93540419133865
